CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus,Balance_PKR,Gender_Code
C6392,Sana,41,Male,user5392@mail.com,Lahore,Current,24446,2019-03-10,Pending,24446 Rs,1
C6393,Zoya,41,Male,Not provided,Unknown,Current,38063,2015-02-20,Approved,38063 Rs,1
C6394,Sara,21,Male,user5394@mail.com,Lahore,Current,19671,2019-12-14,Approved,19671 Rs,1
C6395,Ali,25,Male,user5395mail.com,Islamabad,Current,14455,2024-08-07,Missing,14455 Rs,1
C6396,Sara,44,Unknown,user5396mail.com,Karachi,Saving,24598,2017-09-30,Approved,24598 Rs,2
C6397,Ahmed,35,Unknown,user5397mail.com,Islamabad,Current,94168,2017-03-23,Pending,94168 Rs,2
C6398,Ahmed,24,Female,Not provided,Lahore,Unavailable,78047,2015-09-22,Approved,78047 Rs,0
C6399,Sana,39,Female,user5399@mail.com,Lahore,Saving,43883,2024-07-05,Pending,43883 Rs,0
C6400,Unknown,47,Unknown,Not provided,Karachi,Current,73913,2018-08-11,Missing,73913 Rs,2
C6401,Ali,62,Female,user5401@mail.com,Islamabad,Current,69604,2018-07-15,Missing,69604 Rs,0
C6402,Ahmed,60,Female,user5402@mail.com,Lahore,Current,18119,2024-01-16,Approved,18119 Rs,0
C6403,Sana,26,Female,Not provided,Karachi,Current,74208,2015-09-17,Approved,74208 Rs,0
C6404,Sara,40,Unknown,user5404@mail.com,Lahore,Saving,71234,2024-02-23,Approved,71234 Rs,2
C6405,Sana,25,Unknown,user5405@mail.com,Lahore,Saving,79952,2021-03-21,Missing,79952 Rs,2
C6406,Ali,29,Male,user5406@mail.com,Lahore,Current,81377,2019-08-31,Missing,81377 Rs,1
C6407,Sara,46,Female,user5407mail.com,Karachi,Current,20506,2022-12-16,Rejected,20506 Rs,0
C6408,Sara,56,Male,Not provided,Karachi,Current,25934,2017-09-14,Approved,25934 Rs,1
C6409,Ali,43,Unknown,Not provided,Islamabad,Saving,24594,2020-02-24,Pending,24594 Rs,2
C6410,Ali,36,Female,user5410@mail.com,Islamabad,Current,81820,2024-11-08,Pending,81820 Rs,0
C6411,Sana,37,Male,user5411mail.com,Islamabad,Unavailable,19501,2016-06-06,Missing,19501 Rs,1
C6412,Ali,48,Male,user5412mail.com,Lahore,Current,72559,2022-06-28,Approved,72559 Rs,1
C6413,Unknown,22,Female,user5413@mail.com,Karachi,Current,41800,2016-01-12,Missing,41800 Rs,0
C6414,Zoya,61,Female,user5414mail.com,Lahore,Unavailable,97336,2015-09-03,Approved,97336 Rs,0
C6415,Ahmed,49,Male,Not provided,Lahore,Current,43147,2015-08-07,Missing,43147 Rs,1
C6416,Unknown,37,Male,user5416mail.com,Lahore,Current,36269,2020-07-20,Approved,36269 Rs,1
C6417,Ali,22,Male,Not provided,Lahore,Saving,52622,2021-07-01,Pending,52622 Rs,1
C6418,Zoya,24,Male,user5418mail.com,Lahore,Saving,66735,2021-11-05,Approved,66735 Rs,1
C6419,Sana,45,Male,Not provided,Karachi,Current,69761,2018-08-05,Approved,69761 Rs,1
C6420,Sana,38,Male,user5420@mail.com,Islamabad,Current,1600,2015-08-14,Approved,1600 Rs,1
C6421,Unknown,63,Male,user5421@mail.com,Islamabad,Unavailable,50536,2018-05-20,Approved,50536 Rs,1
C6422,Ali,33,Female,user5422@mail.com,Lahore,Current,3880,2021-03-25,Rejected,3880 Rs,0
C6423,Ahmed,41,Unknown,user5423@mail.com,Islamabad,Current,61979,2016-09-23,Pending,61979 Rs,2
C6424,Ahmed,49,Unknown,user5424@mail.com,Karachi,Current,61915,2023-09-05,Approved,61915 Rs,2
C6425,Zoya,41,Male,user5425@mail.com,Lahore,Current,47716,2016-09-26,Approved,47716 Rs,1
C6426,Ali,41,Male,Not provided,Islamabad,Unavailable,75614,2023-07-23,Approved,75614 Rs,1
C6427,Sara,29,Male,Not provided,Lahore,Saving,14273,2018-07-14,Missing,14273 Rs,1
C6428,Zoya,57,Male,Not provided,Lahore,Saving,88043,2022-11-15,Pending,88043 Rs,1
C6429,Ali,39,Unknown,Not provided,Lahore,Current,60417,2022-11-24,Missing,60417 Rs,2
C6430,Ahmed,52,Male,Not provided,Lahore,Unavailable,35643,2020-03-16,Pending,35643 Rs,1
C6431,Zoya,58,Male,user5431@mail.com,Lahore,Current,57026,2022-12-13,Missing,57026 Rs,1
C6432,Zoya,19,Male,user5432mail.com,Lahore,Current,0,2023-05-18,Missing,0 Rs,1
C6433,Sara,53,Female,user5433mail.com,Lahore,Saving,33268,2018-09-08,Approved,33268 Rs,0
C6434,Ali,63,Male,user5434@mail.com,Lahore,Saving,90722,2023-04-10,Approved,90722 Rs,1
C6435,Sara,23,Female,Not provided,Karachi,Unavailable,58612,2016-06-07,Approved,58612 Rs,0
C6436,Unknown,33,Male,user5436@mail.com,Lahore,Unavailable,66853,2021-04-05,Approved,66853 Rs,1
C6437,Sara,31,Male,Not provided,Lahore,Current,56465,2021-11-16,Approved,56465 Rs,1
C6438,Sana,49,Female,user5438mail.com,Karachi,Current,53424,2020-09-30,Approved,53424 Rs,0
C6439,Zoya,35,Unknown,user5439@mail.com,Islamabad,Current,0,2017-02-10,Rejected,0 Rs,2
C6440,Ahmed,59,Male,user5440@mail.com,Karachi,Current,13219,2019-08-18,Rejected,13219 Rs,1
C6441,Ali,18,Male,Not provided,Lahore,Saving,32602,2024-10-19,Approved,32602 Rs,1
C6442,Ali,43,Male,Not provided,Lahore,Saving,21761,2016-12-24,Missing,21761 Rs,1
C6443,Ahmed,27,Female,Not provided,Lahore,Unavailable,90247,2019-10-16,Approved,90247 Rs,0
C6444,Sara,18,Unknown,user5444@mail.com,Islamabad,Unavailable,78202,2021-07-01,Missing,78202 Rs,2
C6445,Zoya,18,Unknown,user5445mail.com,Lahore,Current,53957,2018-12-20,Approved,53957 Rs,2
C6446,Ahmed,25,Male,user5446mail.com,Karachi,Saving,58548,2024-02-28,Approved,58548 Rs,1
C6447,Sara,32,Male,user5447@mail.com,Unknown,Saving,94557,2015-06-12,Missing,94557 Rs,1
C6448,Ali,53,Female,user5448@mail.com,Unknown,Unavailable,23622,2024-12-03,Pending,23622 Rs,0
C6449,Sana,42,Male,user5449mail.com,Islamabad,Unavailable,43674,2020-11-15,Rejected,43674 Rs,1
C6450,Ali,30,Male,Not provided,Islamabad,Saving,42372,2015-05-04,Approved,42372 Rs,1
C6451,Sana,59,Male,Not provided,Lahore,Current,73106,2018-06-11,Rejected,73106 Rs,1
C6452,Unknown,55,Male,user5452mail.com,Lahore,Current,84902,2018-12-15,Approved,84902 Rs,1
C6453,Sara,59,Male,Not provided,Lahore,Current,67022,2024-04-25,Pending,67022 Rs,1
C6454,Ahmed,60,Male,Not provided,Lahore,Saving,58597,2022-08-03,Rejected,58597 Rs,1
C6455,Ali,33,Unknown,user5455mail.com,Lahore,Unavailable,42589,2019-12-29,Rejected,42589 Rs,2
C6456,Ahmed,44,Unknown,Not provided,Lahore,Saving,8221,2024-06-05,Pending,8221 Rs,2
C6457,Unknown,27,Unknown,user5457@mail.com,Lahore,Saving,89799,2023-12-29,Approved,89799 Rs,2
C6458,Unknown,43,Male,user5458@mail.com,Karachi,Saving,64623,2024-04-19,Approved,64623 Rs,1
C6459,Zoya,37,Male,user5459mail.com,Lahore,Saving,80926,2019-02-03,Approved,80926 Rs,1
C6460,Zoya,45,Unknown,user5460@mail.com,Karachi,Unavailable,42119,2019-07-10,Pending,42119 Rs,2
C6461,Ahmed,26,Male,Not provided,Karachi,Saving,61770,2022-05-21,Rejected,61770 Rs,1
C6462,Ali,49,Female,user5462@mail.com,Lahore,Current,12355,2024-03-22,Missing,12355 Rs,0
C6463,Ali,34,Male,user5463@mail.com,Lahore,Current,5458,2022-09-27,Approved,5458 Rs,1
C6464,Sana,46,Male,user5464@mail.com,Lahore,Saving,75518,2022-06-18,Rejected,75518 Rs,1
C6465,Ahmed,48,Female,Not provided,Unknown,Current,8190,2021-08-07,Missing,8190 Rs,0
C6466,Sara,62,Unknown,user5466mail.com,Karachi,Unavailable,78904,2021-12-04,Rejected,78904 Rs,2
C6467,Unknown,62,Female,user5467@mail.com,Karachi,Saving,25980,2017-11-04,Rejected,25980 Rs,0
C6468,Unknown,40,Male,Not provided,Karachi,Saving,36863,2018-01-12,Approved,36863 Rs,1
C6469,Ali,39,Female,user5469mail.com,Islamabad,Saving,77106,2021-11-03,Missing,77106 Rs,0
C6470,Ali,21,Female,user5470@mail.com,Islamabad,Current,12404,2017-08-16,Rejected,12404 Rs,0
C6471,Ali,41,Male,user5471@mail.com,Karachi,Saving,87838,2021-02-15,Approved,87838 Rs,1
C6472,Ahmed,38,Male,user5472mail.com,Lahore,Saving,43092,2015-07-26,Approved,43092 Rs,1
C6473,Ahmed,63,Male,user5473@mail.com,Karachi,Saving,28812,2024-12-05,Approved,28812 Rs,1
C6474,Ahmed,61,Male,user5474mail.com,Karachi,Unavailable,0,2016-11-13,Missing,0 Rs,1
C6475,Zoya,23,Unknown,Not provided,Karachi,Saving,24196,2019-08-22,Pending,24196 Rs,2
C6476,Ali,19,Male,user5476@mail.com,Islamabad,Unavailable,18119,2023-10-19,Approved,18119 Rs,1
C6477,Sara,47,Female,user5477@mail.com,Karachi,Current,94519,2021-06-27,Approved,94519 Rs,0
C6478,Sara,19,Male,user5478@mail.com,Islamabad,Saving,13948,2021-10-07,Pending,13948 Rs,1
C6479,Sara,48,Male,user5479@mail.com,Lahore,Unavailable,21887,2019-10-28,Approved,21887 Rs,1
C6480,Zoya,22,Male,Not provided,Karachi,Current,16880,2024-11-17,Approved,16880 Rs,1
C6481,Ahmed,43,Male,user5481mail.com,Unknown,Saving,88990,2018-01-13,Missing,88990 Rs,1
C6482,Ali,42,Male,user5482@mail.com,Lahore,Saving,37791,2023-03-07,Approved,37791 Rs,1
C6483,Ahmed,39,Female,user5483@mail.com,Lahore,Unavailable,98122,2017-01-24,Missing,98122 Rs,0
C6484,Sana,38,Male,Not provided,Lahore,Current,92224,2022-09-13,Pending,92224 Rs,1
C6485,Zoya,31,Male,user5485@mail.com,Karachi,Current,70690,2020-12-22,Approved,70690 Rs,1
C6486,Sana,59,Female,Not provided,Karachi,Current,18889,2024-01-29,Approved,18889 Rs,0
C6487,Ali,18,Female,user5487mail.com,Karachi,Unavailable,33205,2016-02-14,Pending,33205 Rs,0
C6488,Ahmed,41,Female,user5488@mail.com,Lahore,Current,23316,2020-11-11,Rejected,23316 Rs,0
C6489,Sana,20,Male,Not provided,Karachi,Current,16304,2020-08-08,Approved,16304 Rs,1
C6490,Ahmed,35,Unknown,user5490@mail.com,Islamabad,Current,15066,2016-11-23,Missing,15066 Rs,2
C6491,Zoya,31,Male,Not provided,Lahore,Saving,97162,2024-09-28,Approved,97162 Rs,1
C6492,Sana,52,Male,user5492@mail.com,Lahore,Saving,0,2020-04-20,Approved,0 Rs,1
C6493,Ahmed,44,Male,user5493@mail.com,Karachi,Unavailable,0,2017-07-01,Approved,0 Rs,1
C6494,Sana,55,Female,Not provided,Karachi,Current,23266,2019-09-03,Missing,23266 Rs,0
C6495,Sara,57,Female,Not provided,Islamabad,Saving,35133,2023-10-11,Pending,35133 Rs,0
C6496,Sara,24,Male,user5496@mail.com,Lahore,Current,36898,2015-08-05,Pending,36898 Rs,1
C6497,Sara,54,Female,Not provided,Karachi,Saving,3099,2019-06-25,Approved,3099 Rs,0
C6498,Sana,30,Male,user5498mail.com,Karachi,Current,63519,2015-09-27,Approved,63519 Rs,1
C6499,Zoya,28,Female,Not provided,Karachi,Saving,70679,2022-02-11,Approved,70679 Rs,0
C6500,Sana,40,Unknown,user5500mail.com,Karachi,Saving,13293,2023-07-07,Approved,13293 Rs,2
C6501,Ali,43,Male,Not provided,Lahore,Current,51774,2020-12-12,Approved,51774 Rs,1
C6502,Ahmed,42,Unknown,user5502@mail.com,Unknown,Saving,70114,2015-11-30,Pending,70114 Rs,2
C6503,Ali,26,Female,Not provided,Lahore,Saving,83505,2019-05-30,Approved,83505 Rs,0
C6504,Ali,25,Female,user5504@mail.com,Lahore,Saving,39344,2015-05-04,Pending,39344 Rs,0
C6505,Ahmed,48,Female,user5505mail.com,Lahore,Saving,4944,2023-10-21,Missing,4944 Rs,0
C6506,Ali,21,Female,Not provided,Lahore,Saving,60607,2016-03-05,Pending,60607 Rs,0
C6507,Ali,62,Unknown,user5507@mail.com,Lahore,Saving,42201,2024-07-10,Rejected,42201 Rs,2
C6508,Ali,61,Male,Not provided,Lahore,Current,18758,2015-06-12,Missing,18758 Rs,1
C6509,Zoya,25,Female,user5509mail.com,Islamabad,Unavailable,76106,2016-07-12,Approved,76106 Rs,0
C6510,Sara,41,Unknown,user5510mail.com,Islamabad,Unavailable,48489,2016-06-03,Pending,48489 Rs,2
C6511,Ahmed,38,Female,user5511mail.com,Lahore,Current,27711,2020-09-21,Rejected,27711 Rs,0
C6512,Ali,62,Male,user5512@mail.com,Islamabad,Saving,52728,2024-05-27,Rejected,52728 Rs,1
C6513,Zoya,25,Female,user5513@mail.com,Islamabad,Saving,82397,2023-08-31,Pending,82397 Rs,0
C6514,Ali,63,Unknown,user5514mail.com,Unknown,Unavailable,57246,2020-01-04,Missing,57246 Rs,2
C6515,Unknown,60,Male,user5515@mail.com,Islamabad,Current,73358,2016-09-02,Pending,73358 Rs,1
C6516,Ali,52,Male,user5516@mail.com,Karachi,Saving,71160,2017-03-27,Approved,71160 Rs,1
C6517,Ahmed,47,Male,user5517mail.com,Islamabad,Unavailable,24979,2015-04-13,Missing,24979 Rs,1
C6518,Sara,49,Male,user5518mail.com,Karachi,Saving,51461,2022-06-15,Approved,51461 Rs,1
C6519,Sara,60,Male,user5519mail.com,Karachi,Saving,6019,2023-11-19,Approved,6019 Rs,1
C6520,Unknown,30,Female,user5520@mail.com,Unknown,Unavailable,32038,2024-08-13,Approved,32038 Rs,0
C6521,Zoya,63,Male,user5521@mail.com,Lahore,Saving,67046,2020-03-02,Approved,67046 Rs,1
C6522,Ali,57,Male,user5522@mail.com,Islamabad,Saving,59724,2016-11-13,Pending,59724 Rs,1
C6523,Zoya,27,Female,user5523@mail.com,Karachi,Current,55997,2023-11-29,Pending,55997 Rs,0
C6524,Ali,22,Unknown,user5524@mail.com,Karachi,Current,82544,2018-08-26,Approved,82544 Rs,2
C6525,Unknown,32,Female,user5525mail.com,Lahore,Saving,22322,2022-07-07,Approved,22322 Rs,0
C6526,Sara,58,Female,user5526mail.com,Lahore,Unavailable,40557,2017-06-22,Approved,40557 Rs,0
C6527,Sana,42,Female,user5527mail.com,Islamabad,Current,0,2023-12-19,Rejected,0 Rs,0
C6528,Sara,28,Female,user5528@mail.com,Islamabad,Saving,1001,2016-12-05,Approved,1001 Rs,0
C6529,Ahmed,60,Male,user5529mail.com,Karachi,Current,37519,2021-04-30,Pending,37519 Rs,1
C6530,Sana,43,Male,Not provided,Unknown,Unavailable,14888,2016-01-03,Pending,14888 Rs,1
C6531,Sana,24,Female,user5531@mail.com,Karachi,Saving,11385,2019-10-04,Rejected,11385 Rs,0
C6532,Ahmed,20,Female,user5532@mail.com,Karachi,Saving,86809,2020-09-09,Pending,86809 Rs,0
C6533,Ali,20,Male,Not provided,Karachi,Unavailable,13934,2022-12-18,Missing,13934 Rs,1
C6534,Ali,45,Female,user5534mail.com,Islamabad,Saving,55492,2023-04-28,Rejected,55492 Rs,0
C6535,Unknown,34,Male,user5535mail.com,Unknown,Saving,67380,2022-01-15,Missing,67380 Rs,1
C6536,Sara,54,Male,user5536@mail.com,Karachi,Current,94202,2017-06-23,Pending,94202 Rs,1
C6537,Sana,49,Male,user5537@mail.com,Unknown,Current,56521,2023-12-02,Missing,56521 Rs,1
C6538,Unknown,56,Unknown,user5538mail.com,Unknown,Current,11635,2017-03-23,Approved,11635 Rs,2
C6539,Unknown,33,Male,user5539mail.com,Karachi,Saving,52550,2015-02-26,Approved,52550 Rs,1
C6540,Sara,44,Male,user5540mail.com,Unknown,Current,10320,2016-03-17,Pending,10320 Rs,1
C6541,Zoya,42,Male,user5541mail.com,Lahore,Current,12797,2015-03-15,Rejected,12797 Rs,1
C6542,Ali,35,Male,Not provided,Islamabad,Current,28925,2015-04-23,Rejected,28925 Rs,1
C6543,Ali,41,Male,user5543mail.com,Karachi,Current,37300,2017-11-25,Pending,37300 Rs,1
C6544,Ali,18,Unknown,user5544@mail.com,Islamabad,Unavailable,34884,2023-05-10,Approved,34884 Rs,2
C6545,Zoya,61,Male,user5545@mail.com,Unknown,Saving,46842,2017-09-22,Approved,46842 Rs,1
C6546,Sana,28,Unknown,Not provided,Unknown,Current,54708,2022-01-19,Pending,54708 Rs,2
C6547,Ali,20,Male,Not provided,Karachi,Saving,95142,2021-11-18,Missing,95142 Rs,1
C6548,Sana,27,Male,user5548@mail.com,Karachi,Saving,85483,2017-03-28,Approved,85483 Rs,1
C6549,Unknown,28,Male,Not provided,Lahore,Current,14898,2021-12-13,Pending,14898 Rs,1
C6550,Sara,47,Male,user5550mail.com,Unknown,Saving,79955,2021-02-13,Rejected,79955 Rs,1
C6551,Sana,19,Unknown,user5551@mail.com,Karachi,Current,8654,2024-06-18,Approved,8654 Rs,2
C6552,Ahmed,41,Male,user5552mail.com,Unknown,Current,9172,2017-06-18,Missing,9172 Rs,1
C6553,Unknown,41,Male,user5553@mail.com,Islamabad,Current,71338,2021-07-31,Approved,71338 Rs,1
C6554,Ali,29,Unknown,user5554mail.com,Lahore,Unavailable,18319,2015-05-12,Rejected,18319 Rs,2
C6555,Zoya,20,Male,Not provided,Lahore,Current,84584,2016-08-24,Approved,84584 Rs,1
C6556,Unknown,56,Female,user5556mail.com,Lahore,Saving,5334,2017-08-27,Rejected,5334 Rs,0
C6557,Ahmed,26,Male,Not provided,Lahore,Current,0,2019-02-04,Rejected,0 Rs,1
C6558,Unknown,24,Female,user5558@mail.com,Lahore,Saving,57372,2017-01-12,Missing,57372 Rs,0
C6559,Ali,39,Female,user5559mail.com,Islamabad,Saving,64258,2015-10-30,Missing,64258 Rs,0
C6560,Sara,19,Male,user5560mail.com,Unknown,Unavailable,38164,2020-07-21,Pending,38164 Rs,1
C6561,Unknown,19,Female,user5561@mail.com,Karachi,Current,24770,2021-10-12,Pending,24770 Rs,0
C6562,Unknown,32,Male,user5562@mail.com,Lahore,Current,67923,2015-10-18,Missing,67923 Rs,1
C6563,Ali,55,Unknown,user5563mail.com,Karachi,Current,29754,2019-05-28,Rejected,29754 Rs,2
C6564,Unknown,59,Female,Not provided,Lahore,Saving,63018,2018-11-08,Pending,63018 Rs,0
C6565,Unknown,40,Unknown,Not provided,Karachi,Current,0,2022-11-02,Missing,0 Rs,2
C6566,Ali,34,Female,user5566mail.com,Lahore,Current,0,2019-11-11,Pending,0 Rs,0
C6567,Sara,57,Female,Not provided,Islamabad,Saving,34910,2021-11-02,Approved,34910 Rs,0
C6568,Ali,27,Male,user5568@mail.com,Lahore,Unavailable,7171,2020-09-10,Rejected,7171 Rs,1
C6569,Unknown,54,Male,user5569@mail.com,Islamabad,Saving,8777,2015-07-06,Pending,8777 Rs,1
C6570,Sana,24,Male,user5570@mail.com,Karachi,Current,35629,2024-05-16,Approved,35629 Rs,1
C6571,Unknown,34,Male,user5571@mail.com,Karachi,Saving,94591,2018-01-13,Rejected,94591 Rs,1
C6572,Sara,47,Male,Not provided,Islamabad,Current,39013,2022-08-31,Missing,39013 Rs,1
C6573,Zoya,51,Male,user5573@mail.com,Lahore,Unavailable,81031,2017-08-28,Rejected,81031 Rs,1
C6574,Sana,24,Unknown,Not provided,Lahore,Unavailable,18630,2023-05-02,Pending,18630 Rs,2
C6575,Ahmed,46,Male,user5575mail.com,Islamabad,Current,69722,2021-06-28,Rejected,69722 Rs,1
C6576,Unknown,49,Female,Not provided,Lahore,Saving,86635,2022-03-16,Rejected,86635 Rs,0
C6577,Ali,41,Female,user5577@mail.com,Islamabad,Current,88731,2019-07-02,Approved,88731 Rs,0
C6578,Unknown,42,Male,user5578mail.com,Unknown,Saving,33688,2015-03-08,Pending,33688 Rs,1
C6579,Ali,61,Female,user5579@mail.com,Karachi,Saving,40764,2023-07-20,Missing,40764 Rs,0
C6580,Sana,30,Male,user5580@mail.com,Lahore,Saving,0,2020-07-04,Rejected,0 Rs,1
C6581,Zoya,24,Male,Not provided,Karachi,Saving,36771,2024-05-07,Approved,36771 Rs,1
C6582,Sana,43,Unknown,user5582@mail.com,Lahore,Saving,34665,2022-12-27,Pending,34665 Rs,2
C6583,Zoya,49,Male,user5583mail.com,Karachi,Saving,84501,2018-10-26,Rejected,84501 Rs,1
C6584,Sana,28,Male,user5584@mail.com,Karachi,Current,15745,2024-07-11,Approved,15745 Rs,1
C6585,Zoya,59,Female,Not provided,Unknown,Saving,44551,2021-06-12,Missing,44551 Rs,0
C6586,Unknown,44,Female,user5586@mail.com,Lahore,Unavailable,50158,2019-08-08,Pending,50158 Rs,0
C6587,Zoya,38,Unknown,user5587mail.com,Lahore,Current,93771,2023-06-09,Approved,93771 Rs,2
C6588,Sara,61,Unknown,user5588@mail.com,Karachi,Current,82305,2023-01-11,Missing,82305 Rs,2
C6589,Unknown,35,Male,user5589@mail.com,Lahore,Current,96090,2024-10-23,Missing,96090 Rs,1
C6590,Sara,60,Female,user5590@mail.com,Lahore,Saving,38774,2017-12-07,Approved,38774 Rs,0
C6591,Sara,59,Unknown,user5591@mail.com,Karachi,Current,11895,2018-10-22,Approved,11895 Rs,2
C6592,Sana,33,Male,user5592mail.com,Lahore,Saving,27494,2019-01-09,Missing,27494 Rs,1
C6593,Ali,55,Female,user5593mail.com,Unknown,Saving,61812,2022-11-04,Pending,61812 Rs,0
C6594,Ali,23,Male,user5594@mail.com,Karachi,Saving,25217,2016-05-23,Missing,25217 Rs,1
C6595,Zoya,36,Male,Not provided,Islamabad,Current,60120,2019-04-28,Approved,60120 Rs,1
C6596,Sara,41,Unknown,Not provided,Unknown,Unavailable,14011,2021-10-09,Missing,14011 Rs,2
C6597,Ali,37,Female,user5597mail.com,Islamabad,Unavailable,79891,2015-09-05,Approved,79891 Rs,0
C6598,Sana,41,Female,user5598mail.com,Karachi,Saving,97058,2017-04-12,Missing,97058 Rs,0
C6599,Sana,55,Male,Not provided,Lahore,Current,72464,2024-08-12,Rejected,72464 Rs,1
C6600,Ahmed,48,Male,Not provided,Karachi,Current,19174,2023-03-26,Approved,19174 Rs,1
C6601,Unknown,30,Unknown,Not provided,Islamabad,Current,83513,2022-02-15,Rejected,83513 Rs,2
C6602,Ali,41,Male,user5602@mail.com,Lahore,Current,7072,2024-12-25,Pending,7072 Rs,1
C6603,Sana,41,Female,user5603mail.com,Karachi,Current,17739,2019-05-04,Approved,17739 Rs,0
C6604,Sana,34,Female,user5604mail.com,Unknown,Unavailable,37475,2017-08-01,Approved,37475 Rs,0
C6605,Sara,48,Unknown,user5605mail.com,Lahore,Current,34955,2015-08-02,Rejected,34955 Rs,2
C6606,Unknown,46,Male,user5606mail.com,Unknown,Unavailable,49635,2024-12-16,Rejected,49635 Rs,1
C6607,Ali,43,Female,Not provided,Karachi,Saving,47181,2017-09-05,Pending,47181 Rs,0
C6608,Sana,23,Male,Not provided,Lahore,Saving,0,2023-03-29,Approved,0 Rs,1
C6609,Sara,25,Male,user5609@mail.com,Lahore,Saving,27326,2019-05-13,Pending,27326 Rs,1
C6610,Ali,21,Male,Not provided,Islamabad,Current,72516,2024-08-31,Approved,72516 Rs,1
C6611,Ali,56,Male,Not provided,Karachi,Current,63427,2022-09-30,Missing,63427 Rs,1
C6612,Unknown,50,Female,user5612@mail.com,Unknown,Unavailable,63059,2017-09-01,Pending,63059 Rs,0
C6613,Ali,60,Female,user5613@mail.com,Lahore,Saving,2974,2020-09-10,Missing,2974 Rs,0
C6614,Ali,59,Male,user5614mail.com,Lahore,Unavailable,99491,2024-02-11,Approved,99491 Rs,1
C6615,Ali,53,Male,user5615@mail.com,Lahore,Saving,65274,2018-01-06,Approved,65274 Rs,1
C6616,Unknown,37,Female,user5616@mail.com,Unknown,Current,31671,2015-04-26,Rejected,31671 Rs,0
C6617,Unknown,38,Female,Not provided,Lahore,Current,73502,2024-01-30,Missing,73502 Rs,0
C6618,Ahmed,51,Female,user5618mail.com,Karachi,Unavailable,94116,2020-07-10,Rejected,94116 Rs,0
C6619,Ali,27,Unknown,user5619mail.com,Unknown,Unavailable,37902,2024-09-23,Missing,37902 Rs,2
C6620,Zoya,44,Male,Not provided,Lahore,Saving,52197,2023-10-06,Approved,52197 Rs,1
C6621,Ahmed,41,Female,Not provided,Unknown,Saving,0,2016-12-12,Approved,0 Rs,0
C6622,Sana,45,Female,Not provided,Karachi,Current,50590,2016-04-21,Approved,50590 Rs,0
C6623,Ali,27,Unknown,user5623@mail.com,Lahore,Current,79935,2022-10-07,Approved,79935 Rs,2
C6624,Ali,20,Male,user5624@mail.com,Lahore,Unavailable,64931,2021-01-07,Missing,64931 Rs,1
C6625,Ahmed,21,Unknown,user5625mail.com,Lahore,Unavailable,29969,2020-09-09,Pending,29969 Rs,2
C6626,Zoya,28,Male,user5626@mail.com,Karachi,Current,89356,2022-09-22,Pending,89356 Rs,1
C6627,Ali,23,Male,user5627mail.com,Karachi,Unavailable,64472,2017-07-05,Approved,64472 Rs,1
C6628,Sana,29,Female,user5628@mail.com,Karachi,Unavailable,92740,2016-12-01,Rejected,92740 Rs,0
C6629,Ali,41,Female,Not provided,Lahore,Saving,92338,2017-08-13,Approved,92338 Rs,0
C6630,Sana,56,Male,user5630@mail.com,Lahore,Current,57446,2018-07-15,Pending,57446 Rs,1
C6631,Ahmed,35,Male,user5631mail.com,Karachi,Saving,17292,2016-02-26,Approved,17292 Rs,1
C6632,Sara,34,Male,user5632mail.com,Unknown,Current,52461,2024-03-23,Pending,52461 Rs,1
C6633,Unknown,63,Male,user5633@mail.com,Lahore,Current,87815,2015-03-27,Missing,87815 Rs,1
C6634,Ali,55,Female,Not provided,Unknown,Saving,30105,2022-04-04,Approved,30105 Rs,0
C6635,Ali,64,Male,user5635@mail.com,Lahore,Current,22488,2019-05-23,Approved,22488 Rs,1
C6636,Sana,41,Male,Not provided,Lahore,Current,61482,2023-04-06,Approved,61482 Rs,1
C6637,Sara,36,Male,Not provided,Islamabad,Unavailable,68420,2016-08-31,Pending,68420 Rs,1
C6638,Sara,54,Female,user5638mail.com,Islamabad,Current,35402,2023-03-06,Rejected,35402 Rs,0
